Region,RegionName,StateName,CountyName,CityName,ForecastYoYPctChange
County,Gilmer County,GA,Gilmer County,NA,2.276361819
County,Goliad County,TX,Goliad County,NA,7.101851852
County,Gordon County,GA,Gordon County,NA,3.732394366
County,Goshen County,WY,Goshen County,NA,0.88856305
County,Graham County,AZ,Graham County,NA,5.234250765
County,Graham County,KS,Graham County,NA,0.008064516
County,Greene County,AR,Greene County,NA,2.232668566
County,Greene County,GA,Greene County,NA,12.10280104
County,Greene County,MO,Greene County,NA,3.93000693
County,Greene County,MS,Greene County,NA,0.085849057
County,Greene County,NY,Greene County,NA,0.547420965
County,Greene County,TN,Greene County,NA,-4.067357513
County,Greene County,VA,Greene County,NA,0.433597186
County,Grundy County,IL,Grundy County,NA,0.284393692
County,Hardin County,KY,Hardin County,NA,2.488247146
County,Hardin County,TN,Hardin County,NA,0.624168514
County,Harris County,TX,Harris County,NA,1.665613481
County,Harvey County,KS,Harvey County,NA,1.390564578
County,Hawaii County,HI,Hawaii County,NA,2.168711656
County,Hendry County,FL,Hendry County,NA,2.374482187
County,Howard County,IN,Howard County,NA,5.315577889
County,Howard County,MD,Howard County,NA,0.400179252
County,Howard County,MO,Howard County,NA,-1.787101787
County,Howell County,MO,Howell County,NA,4.11579818
County,Hudson County,NJ,Hudson County,NA,3.853180718
County,Ingham County,MI,Ingham County,NA,3.586077844
County,Isanti County,MN,Isanti County,NA,2.357857858
County,Island County,WA,Island County,NA,0.833917836
County,Itasca County,MN,Itasca County,NA,4.045637584
County,Jasper County,GA,Jasper County,NA,3.141250878
County,Jasper County,IA,Jasper County,NA,0.730976172
County,Jasper County,IN,Jasper County,NA,2.87227781
County,Jasper County,MO,Jasper County,NA,8.701842546
County,Jasper County,SC,Jasper County,NA,2.283833211
County,Jasper County,TX,Jasper County,NA,-1.183844011
County,Jerome County,ID,Jerome County,NA,6.073673364
County,Jersey County,IL,Jersey County,NA,3.029001074
County,Jewell County,KS,Jewell County,NA,-0.938914027
County,Juneau Borough,AK,Juneau Borough,NA,-0.22216414
County,Juneau County,WI,Juneau County,NA,3.005154639
County,Karnes County,TX,Karnes County,NA,-1.276666667
County,Kearny County,KS,Kearny County,NA,4.691716482
County,Kenton County,KY,Kenton County,NA,2.292035398
County,Kimble County,TX,Kimble County,NA,0.084259259
County,Kinney County,TX,Kinney County,NA,-7.02134647
County,Kitsap County,WA,Kitsap County,NA,3.158234661
County,Lapeer County,MI,Lapeer County,NA,2.559250302
County,Laurel County,KY,Laurel County,NA,-5.39659803
County,Lavaca County,TX,Lavaca County,NA,7.137238494
County,Lehigh County,PA,Lehigh County,NA,2.573273721
County,Lenoir County,NC,Lenoir County,NA,2.275757576
County,Lonoke County,AR,Lonoke County,NA,0.859558824
County,Lorain County,OH,Lorain County,NA,0.553495007
County,Loudon County,TN,Loudon County,NA,4.011224988
County,Louisa County,VA,Louisa County,NA,1.727229825
County,Macomb County,MI,Macomb County,NA,3.046857143
County,Madera County,CA,Madera County,NA,2.843811783
County,Marion County,FL,Marion County,NA,5.225388601
County,Marion County,IA,Marion County,NA,5.371525424
County,Marion County,IN,Marion County,NA,5.85664579
County,Marion County,KY,Marion County,NA,3.060414788
County,Marion County,MO,Marion County,NA,4.884767167
County,Marion County,OR,Marion County,NA,3.791228706
County,Marion County,TN,Marion County,NA,4.632854578
County,Marion County,TX,Marion County,NA,4.208112875
County,Marion County,WV,Marion County,NA,0.703363914
County,Martin County,FL,Martin County,NA,1.074572572
County,Martin County,IN,Martin County,NA,3.504728132
County,Martin County,MN,Martin County,NA,2.559961315
County,McKean County,PA,McKean County,NA,2.4752
County,McLean County,IL,McLean County,NA,0.557498319
County,McLean County,ND,McLean County,NA,-0.501480166
County,McLeod County,MN,McLeod County,NA,2.284387696
County,McMinn County,TN,McMinn County,NA,1.056160939
County,Medina County,OH,Medina County,NA,2.333333333
County,Meeker County,MN,Meeker County,NA,1.348336595
County,Merced County,CA,Merced County,NA,7.646176363
County,Mercer County,KY,Mercer County,NA,-0.458333333
County,Mercer County,NJ,Mercer County,NA,1.109355509
County,Mercer County,OH,Mercer County,NA,0.286922576
County,Mercer County,PA,Mercer County,NA,5.417066155
County,Miller County,AR,Miller County,NA,1.389861751
County,Miller County,MO,Miller County,NA,0.080451128
County,Mobile County,AL,Mobile County,NA,0.683151718
County,Mohave County,AZ,Mohave County,NA,5.022271715
County,Monroe County,FL,Monroe County,NA,0.994767138
County,Monroe County,GA,Monroe County,NA,3.932795699
County,Monroe County,IN,Monroe County,NA,8.22527188
County,Monroe County,MI,Monroe County,NA,0.314396385
County,Monroe County,MS,Monroe County,NA,6.528280543
County,Monroe County,NY,Monroe County,NA,4.638012089
County,Monroe County,PA,Monroe County,NA,3.084082157
County,Monroe County,TN,Monroe County,NA,4.232006126
County,Morgan County,GA,Morgan County,NA,2.999129299
County,Morgan County,IL,Morgan County,NA,0.119018405
County,Morgan County,IN,Morgan County,NA,4.836832633
County,Morgan County,TN,Morgan County,NA,2.237539767
County,Morgan County,UT,Morgan County,NA,5.782115297
County,Morris County,NJ,Morris County,NA,-0.187757909
County,Morris County,TX,Morris County,NA,-1.858695652
County,Morton County,KS,Morton County,NA,-0.217491369
County,Morton County,ND,Morton County,NA,1.913891532
County,Murray County,GA,Murray County,NA,1.346058091
County,Nassau County,FL,Nassau County,NA,4.99002849
County,Nassau County,NY,Nassau County,NA,2.432778489
County,Navajo County,AZ,Navajo County,NA,5.194831014
County,Nelson County,KY,Nelson County,NA,1.660781841
County,Nelson County,VA,Nelson County,NA,-1.165157166
County,Nemaha County,KS,Nemaha County,NA,4.037111334
County,Neosho County,KS,Neosho County,NA,-10.70344828
County,Nevada County,CA,Nevada County,NA,0.781297793
County,Newton County,GA,Newton County,NA,10.10952085
County,Newton County,IN,Newton County,NA,3.928449744
County,Newton County,MO,Newton County,NA,-3.571535581
County,Newton County,MS,Newton County,NA,5.609710551
County,Newton County,TX,Newton County,NA,-4.289289289
County,Norton County,KS,Norton County,NA,0.337152209
County,Nueces County,TX,Nueces County,NA,-1.162381597
County,Oceana County,MI,Oceana County,NA,1.380853278
County,Oconee County,SC,Oconee County,NA,6.498239437
County,Oconto County,WI,Oconto County,NA,3.173913043
County,Oldham County,KY,Oldham County,NA,5.644937587
County,Oneida County,ID,Oneida County,NA,9.393479483
County,Oneida County,NY,Oneida County,NA,-1.653785489
County,Oneida County,WI,Oneida County,NA,2.287730061
County,Onslow County,NC,Onslow County,NA,5.633557047
County,Orange County,CA,Orange County,NA,-0.631081457
County,Orange County,FL,Orange County,NA,2.443596949
County,Orange County,NC,Orange County,NA,4.073558648
County,Orange County,NY,Orange County,NA,4.293482453
County,Orange County,VA,Orange County,NA,-0.469963031
County,Oswego County,NY,Oswego County,NA,0.109537299
County,Otsego County,MI,Otsego County,NA,7.951448041
County,Otsego County,NY,Otsego County,NA,0.616541353
County,Ottawa County,KS,Ottawa County,NA,0.96814562
County,Ottawa County,MI,Ottawa County,NA,5.59501845
County,Ottawa County,OH,Ottawa County,NA,4.171907757
County,Ottawa County,OK,Ottawa County,NA,3.719939117
County,Owyhee County,ID,Owyhee County,NA,2.514983864
County,Panola County,TX,Panola County,NA,2.555865922
County,Parker County,TX,Parker County,NA,3.78525641
County,Parmer County,TX,Parmer County,NA,0.01650165
County,Pawnee County,KS,Pawnee County,NA,-2.12987013
County,Pender County,NC,Pender County,NA,2.444162437
County,Peoria County,IL,Peoria County,NA,0.106425703
County,Person County,NC,Person County,NA,3.839430894
County,Pettis County,MO,Pettis County,NA,-3.922431866
County,Phelps County,MO,Phelps County,NA,4.191839656
County,Pierce County,WA,Pierce County,NA,3.375286041
County,Pierce County,WI,Pierce County,NA,1.248560461
County,Pitkin County,CO,Pitkin County,NA,6.205069328
County,Placer County,CA,Placer County,NA,2.561512302
County,Platte County,MO,Platte County,NA,0.84250315
County,Platte County,NE,Platte County,NA,-0.355708908
County,Platte County,WY,Platte County,NA,-0.24959217
County,Plumas County,CA,Plumas County,NA,2.87226953
County,Porter County,IN,Porter County,NA,4.255984367
County,Preble County,OH,Preble County,NA,0.159322034
County,Pueblo County,CO,Pueblo County,NA,6.476525822
County,Putnam County,FL,Putnam County,NA,0.267889908
County,Putnam County,GA,Putnam County,NA,8.118588235
County,Putnam County,IN,Putnam County,NA,4.028413028
County,Putnam County,MO,Putnam County,NA,-1.529548088
County,Putnam County,NY,Putnam County,NA,3.568709768
County,Putnam County,OH,Putnam County,NA,0.85097493
County,Putnam County,TN,Putnam County,NA,3.221510883
County,Putnam County,WV,Putnam County,NA,1.927434755
County,Queens County,NY,Queens County,NA,0.663413879
County,Racine County,WI,Racine County,NA,3.04855643
County,Ramsey County,MN,Ramsey County,NA,1.506127451
County,Ramsey County,ND,Ramsey County,NA,2.891364903
County,Rankin County,MS,Rankin County,NA,4.869882221
County,Ransom County,ND,Ransom County,NA,-0.082121471
County,Ripley County,IN,Ripley County,NA,1.354082458
County,Rogers County,OK,Rogers County,NA,1.71737786
County,Saline County,AR,Saline County,NA,0.671410091
County,Saline County,IL,Saline County,NA,-1.73875803
County,Saline County,KS,Saline County,NA,3.173030057
County,Saluda County,SC,Saluda County,NA,0.005434783
County,Sawyer County,WI,Sawyer County,NA,3.114822547
County,Scioto County,OH,Scioto County,NA,-0.877892031
County,Seneca County,NY,Seneca County,NA,3.50448833
County,Seneca County,OH,Seneca County,NA,1.151578947
County,Sevier County,TN,Sevier County,NA,6.303703704
County,Sevier County,UT,Sevier County,NA,6.220924801
County,Seward County,KS,Seward County,NA,-4.45625588
County,Shasta County,CA,Shasta County,NA,3.79856387
County,Shelby County,AL,Shelby County,NA,2.594619243
County,Shelby County,IN,Shelby County,NA,5.746143058
County,Shelby County,KY,Shelby County,NA,1.776573787
County,Shelby County,MO,Shelby County,NA,1.94140625
County,Shelby County,OH,Shelby County,NA,1.849822064
County,Shelby County,TN,Shelby County,NA,5.095451156
County,Shelby County,TX,Shelby County,NA,0.821649485
County,Sierra County,NM,Sierra County,NA,5.21942446
County,Skagit County,WA,Skagit County,NA,4.672959467
County,Snyder County,PA,Snyder County,NA,0.206412826
County,Solano County,CA,Solano County,NA,1.553940495
County,Sonoma County,CA,Sonoma County,NA,-1.734710087
County,Stanly County,NC,Stanly County,NA,3.323863636
County,Starke County,IN,Starke County,NA,3.356290174
County,Steele County,MN,Steele County,NA,3.96744186
County,Stokes County,NC,Stokes County,NA,6.877906977
County,Summit County,OH,Summit County,NA,1.537147103
County,Summit County,UT,Summit County,NA,5.982344633
County,Sumner County,KS,Sumner County,NA,-2.341401274
County,Sumner County,TN,Sumner County,NA,2.967186218
County,Sumter County,FL,Sumter County,NA,4.120029729
County,Sumter County,GA,Sumter County,NA,-0.217446271
County,Sussex County,DE,Sussex County,NA,0.206222865
County,Sussex County,NJ,Sussex County,NA,3.175709516
County,Sutter County,CA,Sutter County,NA,2.199172984
County,Talbot County,GA,Talbot County,NA,6.829616414
County,Talbot County,MD,Talbot County,NA,-2.047715736
County,Taylor County,FL,Taylor County,NA,0.997890295
County,Taylor County,KY,Taylor County,NA,2.804085422
County,Teller County,CO,Teller County,NA,2.555483241
County,Thomas County,GA,Thomas County,NA,6.897394137
County,Thomas County,KS,Thomas County,NA,-1.251324754
County,Tipton County,TN,Tipton County,NA,0.528138528
County,Tooele County,UT,Tooele County,NA,6.831839369
County,Toombs County,GA,Toombs County,NA,2.662683824
County,Traill County,ND,Traill County,NA,0.948289578
County,Travis County,TX,Travis County,NA,3.90631136
County,Tulare County,CA,Tulare County,NA,3.579566855
County,Uintah County,UT,Uintah County,NA,-2.242585551
County,Ulster County,NY,Ulster County,NA,1.659100829
County,Unicoi County,TN,Unicoi County,NA,-0.419928826
County,Upshur County,TX,Upshur County,NA,-0.106027596
County,Uvalde County,TX,Uvalde County,NA,-1.722173532
County,Valley County,ID,Valley County,NA,5.311754177
County,Vernon Parish,LA,Vernon Parish,NA,-2.850053937
County,Vernon County,WI,Vernon County,NA,3.496199032
County,Wabash County,IL,Wabash County,NA,5.947845805
County,Wabash County,IN,Wabash County,NA,3.238095238
County,Walker County,AL,Walker County,NA,0.610921502
County,Walker County,GA,Walker County,NA,7.917944094
County,Walker County,TX,Walker County,NA,1.700273973
County,Walton County,FL,Walton County,NA,3.481791206
County,Walton County,GA,Walton County,NA,4.061592389
County,Warren County,IA,Warren County,NA,1.473795659
County,Warren County,IL,Warren County,NA,0.607361963
County,Warren County,KY,Warren County,NA,3.390997831
County,Warren County,MO,Warren County,NA,1.481121281
County,Warren County,NJ,Warren County,NA,-2.967873303
County,Warren County,NY,Warren County,NA,-3.261523046
County,Warren County,OH,Warren County,NA,4.724923346
County,Warren County,TN,Warren County,NA,6.730769231
County,Warren County,VA,Warren County,NA,-1.0625
County,Washoe County,NV,Washoe County,NA,2.47687704
County,Wilson County,NC,Wilson County,NA,1.943519189
County,Wilson County,TN,Wilson County,NA,2.12592073
County,Wilson County,TX,Wilson County,NA,6.732516222
County,Winona County,MN,Winona County,NA,0.704112953
County,Wright County,MN,Wright County,NA,5.089703588
County,Yakima County,WA,Yakima County,NA,7.671468401
County,Yoakum County,TX,Yoakum County,NA,-1.054027505
County,Addison County,VT,Addison County,NA,1.600590468
County,Alachua County,FL,Alachua County,NA,3.191327913
County,Alameda County,CA,Alameda County,NA,-2.863396315
County,Alamosa County,CO,Alamosa County,NA,2.414141414
County,Allegan County,MI,Allegan County,NA,1.102076125
County,Amherst County,VA,Amherst County,NA,1.751119642
County,Aransas County,TX,Aransas County,NA,1.923076923
County,Ashland County,OH,Ashland County,NA,2.843049327
County,Audrain County,MO,Audrain County,NA,4.965127238
County,Augusta County,VA,Augusta County,NA,2.089677721
County,Autauga County,AL,Autauga County,NA,0.990439771
County,Baldwin County,AL,Baldwin County,NA,0.985628187
County,Baldwin County,GA,Baldwin County,NA,10.51583392
County,Bandera County,TX,Bandera County,NA,2.190719455
County,Bastrop County,TX,Bastrop County,NA,5.968734969
County,Beckham County,OK,Beckham County,NA,3.312700107
County,Bedford County,VA,Bedford County,NA,1.347911548
County,Belknap County,NH,Belknap County,NA,2.769721116
County,Benewah County,ID,Benewah County,NA,4.866570328
County,Berrien County,GA,Berrien County,NA,1.059742647
County,Berrien County,MI,Berrien County,NA,0.777777778
County,Bingham County,ID,Bingham County,NA,13.27307508
County,Bossier Parish,LA,Bossier Parish,NA,0.340243902
County,Boulder County,CO,Boulder County,NA,1.067401046
County,Bourbon County,KS,Bourbon County,NA,1.981481481
County,Bourbon County,KY,Bourbon County,NA,-0.743396226
County,Bradley County,TN,Bradley County,NA,3.840286832
County,Brevard County,FL,Brevard County,NA,2.674603175
County,Bristol County,MA,Bristol County,NA,3.200880226
County,Bristol County,RI,Bristol County,NA,3.432835821
County,Bristol City,VA,Bristol City,NA,-1.919915701
County,Broward County,FL,Broward County,NA,1.396597353
County,Buffalo County,NE,Buffalo County,NA,1.998517054
County,Bulloch County,GA,Bulloch County,NA,7.844214609
County,Burnett County,WI,Burnett County,NA,0.890613973
County,Calhoun County,MI,Calhoun County,NA,-1.051041667
County,Calhoun County,MS,Calhoun County,NA,2.678294574
County,Calhoun County,TX,Calhoun County,NA,0.355734112
County,Calumet County,WI,Calumet County,NA,1.686525612
County,Calvert County,MD,Calvert County,NA,0.273976882
County,Cameron County,TX,Cameron County,NA,-0.695135135
County,Caribou County,ID,Caribou County,NA,7.414409534
County,Carlton County,MN,Carlton County,NA,2.388033175
County,Carroll County,GA,Carroll County,NA,5.924242424
County,Carroll County,IA,Carroll County,NA,2.75125448
County,Carroll County,IN,Carroll County,NA,3.611332801
County,Carroll County,MD,Carroll County,NA,0.220908525
County,Carroll County,MO,Carroll County,NA,-0.426253687
County,Carroll County,MS,Carroll County,NA,0.110273327
County,Carroll County,NH,Carroll County,NA,1.583203733
County,Carroll County,OH,Carroll County,NA,-3.146034816
County,Carroll County,TN,Carroll County,NA,5.223529412
County,Cascade County,MT,Cascade County,NA,1.00712831
County,Caswell County,NC,Caswell County,NA,3.993236715
County,Catawba County,NC,Catawba County,NA,3.2625
County,Catoosa County,GA,Catoosa County,NA,5.437007874
County,Chaffee County,CO,Chaffee County,NA,2.563376623
County,Charles County,MD,Charles County,NA,0.799867242
County,Chatham County,GA,Chatham County,NA,1.307555027
County,Chatham County,NC,Chatham County,NA,2.867847411
County,Chemung County,NY,Chemung County,NA,-1.157505285
County,Chester County,PA,Chester County,NA,-0.258735201
County,Chester County,SC,Chester County,NA,1.516806723
County,Chester County,TN,Chester County,NA,1.20741483
